tourney_name,surface,tourney_level,winner_id,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_hand,loser_ht,loser_ioc,loser_age,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
Geneva,Clay,A,125802,R,193.0,BLR,29.2,105550,L,185.0,ARG,33.0,3,R32,90.0,6.0,3.0,60.0,29.0,25.0,18.0,11.0,3.0,4.0,1.0,0.0,58.0,44.0,29.0,8.0,11.0,1.0,4.0
Geneva,Clay,A,106218,R,180.0,USA,29.8,122330,R,196.0,KAZ,25.9,3,R32,58.0,2.0,0.0,43.0,24.0,20.0,13.0,8.0,0.0,0.0,6.0,5.0,50.0,27.0,16.0,9.0,8.0,2.0,6.0
Lyon,Clay,A,209950,R,185.0,FRA,18.9,202103,R,185.0,ARG,24.7,3,F,96.0,2.0,1.0,70.0,36.0,26.0,19.0,11.0,1.0,3.0,1.0,7.0,62.0,32.0,17.0,17.0,10.0,2.0,6.0
Lyon,Clay,A,209950,R,185.0,FRA,18.9,206909,R,185.0,USA,21.7,3,SF,175.0,8.0,6.0,127.0,55.0,43.0,37.0,17.0,9.0,12.0,8.0,2.0,99.0,54.0,42.0,25.0,17.0,1.0,4.0
Lyon,Clay,A,202103,R,185.0,ARG,24.7,111815,L,188.0,GBR,27.7,3,SF,72.0,2.0,2.0,38.0,26.0,23.0,6.0,7.0,1.0,1.0,2.0,1.0,60.0,33.0,20.0,9.0,8.0,9.0,14.0
Lyon,Clay,A,206909,R,185.0,USA,21.7,126205,R,185.0,USA,26.0,3,QF,108.0,6.0,0.0,81.0,58.0,42.0,12.0,11.0,6.0,8.0,7.0,3.0,62.0,41.0,28.0,8.0,10.0,0.0,3.0
Lyon,Clay,A,202103,R,185.0,ARG,24.7,207733,L,191.0,GBR,21.4,3,QF,149.0,0.0,7.0,99.0,68.0,47.0,16.0,15.0,7.0,9.0,5.0,5.0,102.0,59.0,44.0,17.0,14.0,12.0,15.0
Lyon,Clay,A,111815,L,188.0,GBR,27.7,202104,R,170.0,ARG,22.3,3,QF,111.0,4.0,2.0,69.0,45.0,33.0,13.0,12.0,0.0,2.0,0.0,3.0,72.0,45.0,27.0,12.0,11.0,5.0,9.0
Lyon,Clay,A,200000,R,193.0,CAN,22.7,208010,R,186.5462915601023,ESP,20.6,3,R16,87.0,6.0,4.0,55.0,40.0,33.0,5.0,10.0,3.0,4.0,2.0,0.0,58.0,36.0,22.0,9.0,10.0,3.0,7.0
Lyon,Clay,A,209950,R,185.0,FRA,18.9,144707,R,183.0,SWE,24.6,3,R16,115.9994992488733,0.0,2.0,34.0,20.0,14.0,7.0,5.0,2.0,3.0,1.0,1.0,43.0,36.0,21.0,4.0,6.0,5.0,7.0
Lyon,Clay,A,126205,R,185.0,USA,26.0,106296,R,183.0,FRA,29.2,3,R16,156.0,7.0,1.0,120.0,82.0,52.0,22.0,16.0,11.0,13.0,1.0,7.0,104.0,55.0,38.0,26.0,15.0,4.0,6.0
Lyon,Clay,A,206909,R,185.0,USA,21.7,126239,R,196.0,FRA,27.8,3,R16,162.0,6.0,3.0,100.0,62.0,44.0,22.0,15.0,8.0,11.0,13.0,2.0,105.0,64.0,45.0,25.0,16.0,3.0,5.0
Lyon,Clay,A,207733,L,191.0,GBR,21.4,200175,R,183.0,SRB,23.7,3,R16,92.0,6.0,2.0,60.0,33.0,27.0,14.0,11.0,0.0,1.0,2.0,1.0,62.0,43.0,28.0,10.0,11.0,1.0,4.0
Lyon,Clay,A,202103,R,185.0,ARG,24.7,122669,R,185.0,PER,27.6,3,R16,35.0,0.0,1.0,20.0,11.0,10.0,6.0,4.0,0.0,0.0,0.0,1.0,26.0,19.0,11.0,3.0,4.0,4.0,6.0
Lyon,Clay,A,202104,R,170.0,ARG,22.3,106398,R,185.0,ARG,28.1,3,R16,152.0,0.0,3.0,93.0,66.0,44.0,11.0,14.0,6.0,10.0,6.0,4.0,111.0,57.0,41.0,20.0,15.0,10.0,16.0
Lyon,Clay,A,111815,L,188.0,GBR,27.7,105676,R,180.0,BEL,32.4,3,R16,88.0,5.0,1.0,65.0,41.0,31.0,12.0,10.0,5.0,6.0,1.0,2.0,58.0,36.0,20.0,13.0,9.0,3.0,6.0
Lyon,Clay,A,208010,R,187.36942675159236,ESP,20.6,126845,R,185.0,AUS,25.1,3,R32,134.0,1.0,2.0,98.0,71.0,53.0,12.0,15.0,4.0,6.0,5.0,0.0,101.0,70.0,43.0,15.0,14.0,8.0,13.0
Lyon,Clay,A,209950,R,185.0,FRA,18.9,111190,R,193.0,CHN,26.5,3,R32,77.0,6.0,0.0,53.0,28.0,23.0,12.0,9.0,2.0,4.0,6.0,7.0,56.0,34.0,19.0,7.0,8.0,3.0,8.0
Lyon,Clay,A,144707,R,183.0,SWE,24.6,104755,R,185.0,FRA,36.9,3,R32,114.0,7.0,2.0,75.0,51.0,34.0,10.0,11.0,3.0,6.0,1.0,2.0,69.0,32.0,18.0,16.0,10.0,5.0,10.0
Lyon,Clay,A,106296,R,183.0,FRA,29.2,144895,L,178.0,FRA,24.0,3,R32,90.0,3.0,2.0,66.0,42.0,30.0,11.0,9.0,5.0,6.0,2.0,4.0,54.0,36.0,19.0,9.0,9.0,5.0,9.0
Lyon,Clay,A,126239,R,196.0,FRA,27.8,144750,R,193.0,RSA,26.2,3,R32,91.0,3.0,2.0,60.0,30.0,24.0,17.0,9.0,4.0,4.0,1.0,0.0,55.0,38.0,24.0,9.0,9.0,4.0,7.0
Lyon,Clay,A,206909,R,185.0,USA,21.7,106043,R,170.0,ARG,30.7,3,R32,121.0,4.0,3.0,78.0,42.0,32.0,14.0,11.0,4.0,7.0,0.0,2.0,72.0,46.0,27.0,9.0,10.0,11.0,16.0
Lyon,Clay,A,200175,R,183.0,SRB,23.7,106177,R,173.0,ESP,30.0,3,R32,71.0,2.0,0.0,40.0,24.0,20.0,12.0,8.0,0.0,0.0,5.0,3.0,60.0,30.0,20.0,12.0,8.0,5.0,9.0
Lyon,Clay,A,207733,L,191.0,GBR,21.4,124186,R,183.0,FRA,26.2,3,R32,74.0,6.0,0.0,49.0,33.0,28.0,9.0,9.0,0.0,0.0,0.0,0.0,55.0,31.0,19.0,12.0,8.0,3.0,6.0
Lyon,Clay,A,122669,R,185.0,PER,27.6,105077,L,188.0,ESP,35.3,3,R32,191.0,10.0,1.0,100.0,68.0,51.0,14.0,15.0,2.0,4.0,5.0,4.0,140.0,98.0,63.0,22.0,16.0,9.0,11.0
Lyon,Clay,A,202104,R,170.0,ARG,22.3,105916,R,188.0,HUN,31.2,3,R32,124.0,1.0,1.0,71.0,47.0,31.0,17.0,11.0,5.0,7.0,1.0,2.0,92.0,59.0,38.0,14.0,11.0,7.0,10.0
Lyon,Clay,A,106398,R,185.0,ARG,28.1,104792,R,193.0,FRA,36.7,3,R32,110.0,2.0,4.0,85.0,47.0,38.0,18.0,14.0,6.0,8.0,5.0,1.0,74.0,38.0,31.0,19.0,13.0,3.0,5.0
Lyon,Clay,A,105676,R,180.0,BEL,32.4,126533,R,186.5462915601023,ESP,25.9,3,R32,77.0,3.0,1.0,45.0,17.0,13.0,21.0,8.0,1.0,1.0,4.0,3.0,63.0,43.0,27.0,5.0,8.0,13.0,17.0
Roland Garros,Clay,G,207989,R,185.0,ESP,20.0,207925,R,186.5462915601023,ITA,21.0,5,R128,115.9994992488733,3.0,2.0,74.0,45.0,31.0,21.0,13.0,3.0,4.0,1.0,4.0,86.0,60.0,28.0,14.0,13.0,11.0,18.0
Roland Garros,Clay,G,106121,R,191.0,JPN,30.3,106331,R,183.0,AUS,28.9,5,R128,115.9994992488733,5.0,1.0,70.0,42.0,31.0,20.0,12.0,3.0,4.0,1.0,4.0,65.0,38.0,16.0,13.0,12.0,3.0,10.0
Roland Garros,Clay,G,208286,R,183.0,ITA,22.2,123755,R,191.0,COL,26.9,5,R128,115.9994992488733,7.0,1.0,101.0,56.0,41.0,23.0,16.0,10.0,13.0,2.0,3.0,90.0,51.0,32.0,14.0,15.0,4.0,11.0
Roland Garros,Clay,G,133430,L,185.0,CAN,24.1,206909,R,185.0,USA,21.8,5,R128,115.9994992488733,6.0,15.0,149.0,86.0,64.0,34.0,25.0,8.0,11.0,4.0,5.0,142.0,99.0,73.0,24.0,25.0,7.0,11.0
Roland Garros,Clay,G,207518,R,185.0,ITA,21.2,144707,R,183.0,SWE,24.7,5,R128,115.9994992488733,5.0,1.0,75.0,43.0,34.0,21.0,15.0,0.0,2.0,1.0,6.0,114.0,73.0,44.0,16.0,15.0,14.0,20.0
Roland Garros,Clay,G,207686,R,187.36942675159236,RUS,22.4,106214,R,196.0,GER,29.8,5,R128,115.9994992488733,6.0,6.0,137.0,70.0,49.0,32.0,20.0,13.0,19.0,8.0,7.0,162.0,93.0,56.0,29.0,21.0,10.0,19.0
Roland Garros,Clay,G,106298,R,185.0,FRA,29.2,200514,L,191.0,AUT,24.0,5,R128,115.9994992488733,1.0,5.0,93.0,53.0,41.0,23.0,14.0,6.0,6.0,5.0,4.0,86.0,46.0,28.0,20.0,13.0,6.0,10.0
Roland Garros,Clay,G,111815,L,188.0,GBR,27.7,105332,R,196.0,FRA,34.0,5,R128,115.9994992488733,5.0,3.0,155.0,122.0,77.0,19.0,24.0,13.0,19.0,16.0,9.0,163.0,107.0,70.0,19.0,24.0,15.0,23.0
Roland Garros,Clay,G,104926,R,178.0,ITA,36.0,200000,R,193.0,CAN,22.8,5,R128,115.9994992488733,4.0,5.0,86.0,54.0,39.0,13.0,14.0,5.0,9.0,3.0,8.0,85.0,53.0,30.0,11.0,15.0,1.0,9.0
Roland Garros,Clay,G,106186,R,178.0,AUS,30.0,207680,L,183.0,ARG,22.4,5,R128,115.9994992488733,5.0,5.0,137.0,92.0,60.0,23.0,21.0,7.0,12.0,3.0,5.0,123.0,71.0,48.0,26.0,21.0,6.0,12.0
Roland Garros,Clay,G,124116,R,191.0,AUT,27.0,202195,R,198.0,USA,26.0,5,R128,115.9994992488733,8.0,12.0,108.0,56.0,41.0,30.0,15.0,7.0,9.0,13.0,13.0,104.0,59.0,42.0,16.0,15.0,10.0,15.0
Roland Garros,Clay,G,200624,R,196.0,USA,22.8,111456,R,178.0,USA,28.1,5,R128,115.9994992488733,6.0,4.0,110.0,75.0,46.0,18.0,16.0,3.0,7.0,4.0,9.0,125.0,78.0,53.0,14.0,16.0,12.0,19.0
Roland Garros,Clay,G,106043,R,170.0,ARG,30.7,126523,R,185.0,ESP,26.3,5,R128,115.9994992488733,2.0,3.0,144.0,106.0,64.0,19.0,21.0,6.0,13.0,3.0,1.0,141.0,97.0,59.0,14.0,22.0,12.0,23.0
Roland Garros,Clay,G,132686,R,185.0,POR,26.2,104545,R,206.0,USA,38.0,5,R128,115.9994992488733,5.0,9.0,167.0,98.0,77.0,43.0,28.0,4.0,8.0,38.0,11.0,181.0,108.0,85.0,34.0,28.0,7.0,10.0
Roland Garros,Clay,G,106148,R,183.0,ESP,30.1,124013,R,186.5462915601023,USA,26.2,5,R128,115.9994992488733,0.0,4.0,93.0,62.0,40.0,14.0,15.0,2.0,6.0,4.0,6.0,109.0,63.0,33.0,20.0,14.0,12.0,19.0
Roland Garros,Clay,G,126774,R,193.0,GRE,24.7,106210,L,198.0,CZE,29.8,5,R128,115.9994992488733,12.0,4.0,120.0,86.0,71.0,19.0,22.0,4.0,7.0,11.0,5.0,127.0,77.0,58.0,24.0,21.0,7.0,11.0
Roland Garros,Clay,G,104925,R,188.0,SRB,36.0,206499,U,186.5462915601023,USA,24.7,5,R128,115.9994992488733,10.0,1.0,81.0,45.0,37.0,23.0,15.0,3.0,5.0,7.0,4.0,104.0,55.0,37.0,20.0,14.0,7.0,12.0
Roland Garros,Clay,G,105916,R,188.0,HUN,31.3,126409,R,196.0,FRA,27.1,5,R128,115.9994992488733,6.0,5.0,107.0,75.0,61.0,18.0,19.0,3.0,5.0,5.0,4.0,118.0,74.0,42.0,25.0,18.0,6.0,12.0
Roland Garros,Clay,G,209414,R,187.36942675159236,FRA,19.0,106065,R,185.0,ITA,30.6,5,R128,115.9994992488733,1.0,1.0,65.0,38.0,27.0,21.0,11.0,4.0,4.0,3.0,1.0,112.0,72.0,35.0,19.0,12.0,6.0,13.0
Roland Garros,Clay,G,200221,R,183.0,ESP,23.9,209950,R,185.0,FRA,18.9,5,R128,115.9994992488733,1.0,4.0,114.0,80.0,55.0,13.0,17.0,6.0,10.0,5.0,5.0,110.0,60.0,36.0,21.0,18.0,5.0,14.0
Roland Garros,Clay,G,105138,R,183.0,ESP,35.1,200059,R,183.0,CHN,23.6,5,R128,115.9994992488733,0.0,2.0,72.0,32.0,26.0,24.0,13.0,3.0,5.0,8.0,3.0,114.0,69.0,40.0,15.0,13.0,13.0,20.0
Roland Garros,Clay,G,122669,R,185.0,PER,27.6,209992,L,186.5462915601023,CHN,18.3,5,R128,115.9994992488733,5.0,4.0,116.0,65.0,47.0,30.0,21.0,6.0,10.0,1.0,6.0,147.0,96.0,57.0,24.0,21.0,6.0,13.0
Roland Garros,Clay,G,134868,R,188.0,NED,26.9,124079,R,185.0,ESP,26.0,5,R128,115.9994992488733,11.0,5.0,132.0,74.0,51.0,29.0,22.0,6.0,13.0,0.0,10.0,157.0,102.0,70.0,24.0,23.0,10.0,16.0
Roland Garros,Clay,G,128034,R,196.0,POL,26.2,105676,R,180.0,BEL,32.4,5,R128,115.9994992488733,13.0,5.0,148.0,85.0,64.0,31.0,25.0,8.0,14.0,5.0,6.0,151.0,89.0,62.0,32.0,24.0,10.0,16.0
Roland Garros,Clay,G,111575,R,198.0,RUS,27.0,106005,R,180.0,FRA,31.0,5,R128,115.9994992488733,15.0,2.0,128.0,84.0,55.0,19.0,20.0,5.0,12.0,2.0,6.0,146.0,87.0,45.0,29.0,20.0,14.0,23.0
Roland Garros,Clay,G,105430,R,175.0,MDA,33.5,200516,R,188.0,USA,23.5,5,R128,115.9994992488733,2.0,7.0,100.0,69.0,47.0,13.0,17.0,4.0,9.0,2.0,1.0,130.0,83.0,41.0,20.0,17.0,16.0,26.0
Roland Garros,Clay,G,104527,R,183.0,SUI,38.1,105077,L,188.0,ESP,35.3,5,R128,115.9994992488733,14.0,4.0,192.0,108.0,75.0,45.0,26.0,10.0,15.0,7.0,2.0,184.0,118.0,86.0,34.0,25.0,13.0,17.0
Roland Garros,Clay,G,106423,R,196.0,AUS,27.1,105554,R,175.0,GBR,33.0,5,R128,115.9994992488733,10.0,4.0,84.0,53.0,42.0,16.0,15.0,2.0,4.0,3.0,7.0,96.0,56.0,40.0,15.0,15.0,8.0,13.0
Roland Garros,Clay,G,132283,R,191.0,ITA,28.0,210097,L,186.5462915601023,USA,20.6,5,R128,115.9994992488733,4.0,0.0,98.0,60.0,41.0,22.0,18.0,4.0,8.0,3.0,13.0,117.0,71.0,50.0,17.0,19.0,5.0,12.0
Roland Garros,Clay,G,200005,L,188.0,FRA,24.9,105173,L,183.0,FRA,34.9,5,R128,115.9994992488733,10.0,1.0,83.0,49.0,40.0,17.0,13.0,5.0,5.0,1.0,5.0,90.0,55.0,33.0,15.0,12.0,14.0,19.0
Roland Garros,Clay,G,144895,L,178.0,FRA,24.1,209070,R,183.0,FRA,20.7,5,R128,115.9994992488733,5.0,5.0,107.0,67.0,52.0,25.0,18.0,4.0,5.0,2.0,5.0,133.0,74.0,53.0,24.0,18.0,11.0,16.0
Roland Garros,Clay,G,126094,R,188.0,RUS,25.6,111513,R,188.0,SRB,27.9,5,R128,115.9994992488733,7.0,1.0,104.0,59.0,44.0,28.0,18.0,5.0,8.0,8.0,6.0,123.0,63.0,40.0,28.0,17.0,7.0,13.0
Roland Garros,Clay,G,208029,R,185.0,DEN,20.0,111153,R,201.0,USA,27.0,5,R128,115.9994992488733,2.0,9.0,118.0,78.0,59.0,18.0,19.0,2.0,5.0,15.0,6.0,122.0,84.0,59.0,15.0,20.0,3.0,8.0
Roland Garros,Clay,G,104792,R,193.0,FRA,36.7,202104,R,170.0,ARG,22.4,5,R128,115.9994992488733,6.0,7.0,166.0,108.0,69.0,20.0,24.0,11.0,20.0,1.0,4.0,140.0,101.0,59.0,21.0,25.0,8.0,17.0
Roland Garros,Clay,G,144821,U,187.36942675159236,ARG,24.8,208659,R,186.5462915601023,FRA,19.8,5,R128,115.9994992488733,1.0,4.0,177.0,129.0,92.0,26.0,26.0,9.0,12.0,12.0,13.0,161.0,89.0,67.0,36.0,25.0,9.0,13.0
Roland Garros,Clay,G,131934,R,193.0,ITA,28.0,200175,R,183.0,SRB,23.7,5,R128,115.9994992488733,15.0,9.0,228.0,128.0,89.0,45.0,28.0,18.0,26.0,4.0,3.0,197.0,119.0,78.0,45.0,28.0,5.0,10.0
Roland Garros,Clay,G,202103,R,185.0,ARG,24.7,144719,R,183.0,ESP,26.0,5,R128,115.9994992488733,2.0,5.0,108.0,76.0,46.0,17.0,16.0,6.0,11.0,1.0,6.0,111.0,75.0,45.0,13.0,18.0,3.0,12.0
Roland Garros,Clay,G,105870,R,193.0,GER,31.5,106329,L,183.0,BRA,28.9,5,R128,115.9994992488733,13.0,4.0,184.0,124.0,89.0,29.0,27.0,8.0,11.0,10.0,4.0,166.0,82.0,59.0,44.0,27.0,3.0,9.0
Roland Garros,Clay,G,126239,R,196.0,FRA,27.8,104755,R,185.0,FRA,36.9,5,R128,115.9994992488733,11.0,10.0,111.0,56.0,40.0,21.0,18.0,6.0,13.0,3.0,4.0,103.0,49.0,34.0,21.0,17.0,2.0,10.0
Roland Garros,Clay,G,126203,R,193.0,USA,25.5,111581,R,188.0,USA,25.3,5,R128,115.9994992488733,14.0,2.0,57.0,47.0,41.0,3.0,11.0,0.0,0.0,2.0,6.0,78.0,48.0,26.0,5.0,11.0,9.0,16.0
Roland Garros,Clay,G,126205,R,185.0,USA,26.0,208502,L,180.0,SUI,20.7,5,R128,115.9994992488733,1.0,2.0,96.0,65.0,47.0,18.0,14.0,6.0,7.0,2.0,6.0,77.0,44.0,29.0,15.0,13.0,6.0,11.0
Roland Garros,Clay,G,111797,R,198.0,CHI,27.6,106198,R,180.0,BOL,29.9,5,R128,115.9994992488733,11.0,2.0,86.0,53.0,42.0,21.0,14.0,6.0,6.0,3.0,1.0,111.0,81.0,50.0,15.0,14.0,11.0,15.0
Roland Garros,Clay,G,106218,R,180.0,USA,29.8,209098,R,185.0,SRB,19.8,5,R128,115.9994992488733,4.0,4.0,71.0,45.0,34.0,15.0,13.0,0.0,2.0,5.0,9.0,95.0,52.0,30.0,11.0,14.0,5.0,13.0
Roland Garros,Clay,G,208103,R,185.0,CZE,21.5,105526,R,193.0,GER,33.0,5,R128,115.9994992488733,7.0,4.0,147.0,97.0,65.0,25.0,22.0,5.0,10.0,9.0,5.0,133.0,75.0,52.0,28.0,22.0,5.0,11.0
Roland Garros,Clay,G,202058,R,185.0,ARG,22.1,122298,R,188.0,NED,27.6,5,R128,115.9994992488733,1.0,1.0,136.0,93.0,54.0,27.0,19.0,15.0,19.0,3.0,12.0,107.0,55.0,37.0,20.0,18.0,6.0,13.0
Roland Garros,Clay,G,111190,R,193.0,CHN,26.6,105583,R,180.0,SRB,32.9,5,R128,115.9994992488733,1.0,2.0,46.0,28.0,20.0,7.0,6.0,0.0,1.0,1.0,3.0,40.0,24.0,14.0,2.0,6.0,5.0,10.0
Roland Garros,Clay,G,206748,L,185.0,ITA,21.4,122330,R,196.0,KAZ,25.9,5,R128,115.9994992488733,8.0,4.0,152.0,86.0,56.0,44.0,24.0,7.0,10.0,17.0,12.0,133.0,66.0,50.0,32.0,23.0,8.0,14.0
Roland Garros,Clay,G,134770,R,183.0,NOR,24.4,111200,R,183.0,SWE,27.1,5,R128,115.9994992488733,4.0,2.0,71.0,44.0,31.0,14.0,13.0,0.0,3.0,2.0,7.0,89.0,55.0,33.0,10.0,14.0,8.0,16.0
Roland Garros,Clay,G,206173,R,188.0,ITA,21.7,124186,R,183.0,FRA,26.3,5,R128,115.9994992488733,5.0,2.0,70.0,40.0,33.0,18.0,12.0,2.0,2.0,3.0,0.0,70.0,43.0,22.0,13.0,12.0,4.0,10.0
Roland Garros,Clay,G,127157,R,191.0,GER,24.7,144817,L,196.0,SUI,26.9,5,R128,115.9994992488733,7.0,3.0,80.0,57.0,44.0,17.0,15.0,1.0,1.0,5.0,9.0,99.0,62.0,42.0,18.0,14.0,11.0,14.0
Roland Garros,Clay,G,200325,R,188.0,FIN,24.1,106296,R,183.0,FRA,29.2,5,R128,115.9994992488733,15.0,5.0,174.0,108.0,77.0,34.0,25.0,9.0,14.0,5.0,10.0,169.0,85.0,55.0,39.0,24.0,11.0,20.0
Roland Garros,Clay,G,105777,R,188.0,BUL,32.0,207608,R,173.0,RUS,22.3,5,R128,115.9994992488733,10.0,3.0,85.0,54.0,42.0,13.0,12.0,4.0,5.0,0.0,3.0,72.0,55.0,28.0,4.0,11.0,3.0,10.0
Roland Garros,Clay,G,100644,R,198.0,GER,26.1,144750,R,193.0,RSA,26.2,5,R128,115.9994992488733,10.0,7.0,117.0,81.0,59.0,20.0,16.0,7.0,8.0,7.0,1.0,106.0,71.0,50.0,13.0,15.0,2.0,5.0
Roland Garros,Clay,G,144684,L,178.0,SVK,25.4,200384,L,173.0,FRA,22.6,5,R128,115.9994992488733,6.0,2.0,104.0,72.0,45.0,18.0,15.0,3.0,7.0,4.0,5.0,105.0,61.0,34.0,15.0,14.0,11.0,18.0
Roland Garros,Clay,G,106234,R,185.0,RUS,29.7,200615,R,196.0,AUS,23.8,5,R128,115.9994992488733,7.0,4.0,113.0,70.0,55.0,26.0,19.0,4.0,5.0,9.0,6.0,121.0,75.0,53.0,17.0,17.0,11.0,17.0
Roland Garros,Clay,G,126207,R,188.0,USA,25.3,105936,R,185.0,SRB,31.2,5,R128,115.9994992488733,15.0,2.0,103.0,56.0,46.0,23.0,14.0,6.0,6.0,4.0,3.0,87.0,51.0,29.0,19.0,13.0,3.0,7.0
Roland Garros,Clay,G,106432,R,188.0,CRO,26.5,105948,R,180.0,ARG,31.2,5,R128,115.9994992488733,11.0,2.0,135.0,75.0,54.0,30.0,21.0,8.0,13.0,3.0,9.0,167.0,108.0,59.0,27.0,21.0,16.0,24.0
Roland Garros,Clay,G,106398,R,185.0,ARG,28.1,106233,R,185.0,AUT,29.7,5,R128,115.9994992488733,6.0,7.0,142.0,93.0,68.0,18.0,24.0,6.0,12.0,5.0,5.0,152.0,88.0,52.0,33.0,23.0,7.0,17.0
Roland Garros,Clay,G,144869,R,196.0,ARG,23.8,207733,L,191.0,GBR,21.4,5,R128,115.9994992488733,0.0,0.0,36.0,24.0,18.0,6.0,6.0,2.0,3.0,1.0,2.0,52.0,36.0,20.0,5.0,5.0,7.0,9.0
Roland Garros,Clay,G,200282,R,183.0,AUS,24.2,125802,R,193.0,BLR,29.2,5,R128,115.9994992488733,6.0,3.0,108.0,63.0,40.0,27.0,17.0,9.0,13.0,2.0,8.0,119.0,70.0,38.0,21.0,18.0,11.0,21.0
Roland Garros,Clay,G,106415,L,170.0,JPN,27.6,200670,R,183.0,USA,24.4,5,R128,115.9994992488733,1.0,4.0,120.0,77.0,44.0,24.0,22.0,2.0,10.0,9.0,10.0,175.0,92.0,54.0,40.0,22.0,16.0,24.0
Roland Garros,Clay,G,126845,R,185.0,AUS,25.1,111442,R,183.0,AUS,29.1,5,R128,115.9994992488733,7.0,1.0,116.0,75.0,54.0,25.0,20.0,6.0,9.0,6.0,2.0,101.0,55.0,44.0,27.0,19.0,2.0,5.0
Roland Garros,Clay,G,105550,L,185.0,ARG,33.0,111460,R,191.0,FRA,26.5,5,R128,115.9994992488733,4.0,5.0,187.0,130.0,94.0,32.0,27.0,9.0,13.0,19.0,11.0,185.0,111.0,83.0,41.0,27.0,6.0,9.0
Roland Garros,Clay,G,205734,R,185.0,BRA,23.2,106421,R,198.0,RUS,27.2,5,R128,115.9994992488733,2.0,6.0,165.0,99.0,66.0,35.0,26.0,6.0,13.0,14.0,15.0,185.0,119.0,80.0,29.0,25.0,12.0,19.0
Roland Garros,Clay,G,207989,R,185.0,ESP,20.0,106121,R,191.0,JPN,30.3,5,R64,115.9994992488733,2.0,2.0,86.0,62.0,45.0,15.0,16.0,1.0,3.0,0.0,5.0,90.0,59.0,33.0,12.0,15.0,4.0,11.0
Roland Garros,Clay,G,133430,L,185.0,CAN,24.1,208286,R,183.0,ITA,22.2,5,R64,115.9994992488733,2.0,5.0,104.0,61.0,43.0,27.0,17.0,0.0,1.0,2.0,8.0,134.0,74.0,38.0,36.0,18.0,11.0,16.0
Roland Garros,Clay,G,207518,R,185.0,ITA,21.2,207686,R,186.5462915601023,RUS,22.4,5,R64,115.9994992488733,1.0,0.0,62.0,37.0,27.0,20.0,11.0,3.0,3.0,1.0,1.0,77.0,49.0,27.0,9.0,11.0,5.0,12.0
Roland Garros,Clay,G,111815,L,188.0,GBR,27.7,106298,R,185.0,FRA,29.2,5,R64,115.9994992488733,2.0,0.0,77.0,56.0,41.0,12.0,13.0,6.0,8.0,2.0,2.0,81.0,38.0,21.0,17.0,12.0,5.0,12.0
Roland Garros,Clay,G,104926,R,178.0,ITA,36.0,106186,R,178.0,AUS,30.0,5,R64,115.9994992488733,3.0,5.0,100.0,61.0,35.0,23.0,15.0,1.0,5.0,3.0,2.0,93.0,64.0,32.0,13.0,15.0,3.0,10.0
Roland Garros,Clay,G,124116,R,191.0,AUT,27.0,200624,R,196.0,USA,22.8,5,R64,115.9994992488733,7.0,7.0,103.0,53.0,45.0,23.0,15.0,3.0,6.0,1.0,2.0,110.0,64.0,37.0,22.0,16.0,6.0,12.0
Roland Garros,Clay,G,106043,R,170.0,ARG,30.7,132686,R,185.0,POR,26.2,5,R64,115.9994992488733,0.0,2.0,97.0,60.0,36.0,24.0,16.0,5.0,9.0,5.0,3.0,97.0,44.0,30.0,21.0,15.0,6.0,12.0
Roland Garros,Clay,G,126774,R,193.0,GRE,24.7,106148,R,183.0,ESP,30.1,5,R64,115.9994992488733,6.0,5.0,91.0,60.0,46.0,14.0,14.0,1.0,3.0,0.0,2.0,87.0,59.0,34.0,17.0,15.0,3.0,9.0
Roland Garros,Clay,G,104925,R,188.0,SRB,36.0,105916,R,188.0,HUN,31.3,5,R64,115.9994992488733,2.0,3.0,99.0,64.0,39.0,21.0,9.0,9.0,12.0,1.0,6.0,99.0,58.0,31.0,16.0,9.0,4.0,12.0
Roland Garros,Clay,G,200221,R,183.0,ESP,23.9,209414,R,186.5462915601023,FRA,19.0,5,R64,115.9994992488733,3.0,2.0,87.0,57.0,45.0,19.0,15.0,0.0,1.0,2.0,5.0,116.0,64.0,41.0,25.0,16.0,5.0,9.0
Roland Garros,Clay,G,122669,R,185.0,PER,27.6,105138,R,183.0,ESP,35.1,5,R64,115.9994992488733,8.0,1.0,152.0,81.0,57.0,33.0,20.0,10.0,15.0,3.0,3.0,129.0,89.0,57.0,12.0,20.0,11.0,19.0
Roland Garros,Clay,G,128034,R,196.0,POL,26.2,134868,R,188.0,NED,26.9,5,R64,115.9994992488733,15.0,3.0,180.0,105.0,84.0,41.0,28.0,4.0,7.0,9.0,12.0,201.0,125.0,92.0,35.0,27.0,11.0,15.0
Roland Garros,Clay,G,111575,R,198.0,RUS,27.0,105430,R,175.0,MDA,33.5,5,R64,115.9994992488733,6.0,2.0,81.0,53.0,42.0,18.0,14.0,1.0,1.0,4.0,4.0,103.0,64.0,43.0,15.0,13.0,8.0,12.0
